period,year,reporter_iso3,partner_iso3,partner_name,partner_iso2,region_name,hs6,product_description,trade_value_usd,net_weight_kg,quantity,unit_value_usd_per_kg,transaction_count,trade_volatility_6m,unit_value_volatility_6m,trade_growth_mom,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,inflation_pct,population,trade_pct_gdp,tariff_rate,tariff_type,tariff_scope,rta_exists,rta_name,rta_status,rta_in_force_for_year,partner_locode_count,partner_port_count,partner_airport_count,partner_inland_terminal_count,sanctions_entity_count,ofac_entity_count,sanctions_present
202412,2024,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,8250956.32,1480453.38,1480453.38,5.5733,2,5858497.7,0.4369,-0.6375,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202501,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,11284977.669999998,2126248.29,2126248.29,5.3075,2,7241440.13,0.4014,0.3677,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202502,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,19423627.83,3823875.42,3823875.42,5.0796,2,7618661.36,0.348,0.7212,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202503,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,6329635.03,1216981.29,1216981.29,5.2011,2,5935108.65,0.3747,-0.6741,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202504,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,22326924.8,3754973.6100000003,3754973.6100000003,5.946,2,6495389.32,0.2283,2.5274,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202505,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,10470899.58,2039191.04,2039191.04,5.1348,2,7321624.09,0.3713,-0.531,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202506,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,18538475.48,3483872.04,3483872.04,5.3212,2,6397469.72,0.3302,0.7705,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202507,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,29093304.67,4888459.8,4888459.8,5.9514,2,6242149.25,0.3154,0.5693,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202508,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,21870446.08,3642322.2600000002,3642322.2600000002,6.0045,2,8202862.94,0.4029,-0.2483,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202509,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,18514753.8,3061525.53,3061525.53,6.0476,2,8365078.4,0.4147,-0.1534,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202510,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,2881443.62,586296.37,586296.37,4.9147,2,6109606.39,0.3983,-0.8444,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202511,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,12867859.73,2474090.52,2474090.52,5.201,2,9127180.76,0.4985,3.4658,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202512,2025,IND,JPN,Japan,JP,Asia,90411,Pepper of genus Piper; neither crushed nor ground,22776806.83,4005595.75,4005595.75,5.6862,2,8837634.37,0.4878,0.7701,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202201,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),2662837.55,1988577.1500000001,1988577.1500000001,1.3391,2,,,,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202202,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),9134061.690000001,6934475.9,6934475.9,1.3172,2,,,2.4302,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202203,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),4886022.21,3974152.6799999997,3974152.6799999997,1.2295,2,4575846.47,0.0155,-0.4651,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202204,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5272711.54,4231875.31,4231875.31,1.246,2,3287986.5,0.058,0.0791,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202205,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),2874422.94,2358366.6799999997,2358366.6799999997,1.2188,2,2688495.97,0.0534,-0.4548,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202206,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1616467.87,1127040.99,1127040.99,1.4343,2,2605401.05,0.0544,-0.4376,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202207,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),4196933.35,3282483.9400000004,3282483.9400000004,1.2786,2,2701924.95,0.0828,1.5964,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202208,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),4522890.609999999,3822884.4000000004,3822884.4000000004,1.1831,2,2573303.81,0.0804,0.0777,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202209,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5405135.16,4295335.8,4295335.8,1.2584,2,1385562.03,0.0887,0.1951,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202210,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),2007353.4499999997,1491229.25,1491229.25,1.3461,2,1473260.07,0.0871,-0.6286,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202211,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5375708.95,4519969.64,4519969.64,1.1893,2,1503657.7,0.0911,1.678,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202212,2022,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3770914.75,2914129.5,2914129.5,1.294,2,1655493.27,0.0962,-0.2985,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202301,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1896644.8900000001,1498641.43,1498641.43,1.2656,2,1259339.87,0.0629,-0.497,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202302,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5279042.35,4240421.72,4240421.72,1.2449,2,1575674.94,0.0623,1.7834,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202303,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),2992692.28,2189932.95,2189932.95,1.3666,2,1669636.51,0.0521,-0.4331,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202304,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3807269.19,2780211.0700000003,2780211.0700000003,1.3694,2,1535933.2,0.0657,0.2722,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202305,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),2304050.92,1871767.76,1871767.76,1.2309,2,1336302.38,0.0706,-0.3948,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202306,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5562638.9399999995,4077403.3600000003,4077403.3600000003,1.3643,2,1219916.52,0.0602,1.4143,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202307,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3767526.47,3037732.9,3037732.9,1.2402,2,1526697.92,0.0665,-0.3227,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202308,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),8540822.43,6514493.32,6514493.32,1.311,2,1268556.97,0.0703,1.267,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202309,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5795560.57,4311659.42,4311659.42,1.3442,2,2261322.87,0.0644,-0.3214,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202310,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),6788867.44,5396005.99,5396005.99,1.2581,2,2176622.07,0.0613,0.1714,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202311,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1158183.4900000002,881375.94,881375.94,1.3141,2,2200226.0,0.0564,-0.8294,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202312,2023,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),6073004.26,4679266.69,4679266.69,1.2979,2,2550746.72,0.0481,4.2436,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202401,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),8866904.31,6858776.66,6858776.66,1.2928,2,2570929.76,0.0385,0.4601,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202402,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),8473500.41,6473840.7700000005,6473840.7700000005,1.3089,2,2776260.62,0.0284,-0.0444,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202403,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1073307.5899999999,880933.51,880933.51,1.2184,2,2765040.26,0.0283,-0.8733,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202404,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5189951.68,4174066.2600000002,4174066.2600000002,1.2434,2,3480252.93,0.0367,3.8355,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202405,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1222273.1500000001,964099.45,964099.45,1.2678,2,3413733.39,0.039,-0.7645,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202406,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3585047.41,2544860.08,2544860.08,1.4087,2,3398853.47,0.0351,1.9331,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202407,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),9000043.3,7156260.43,7156260.43,1.2576,2,3415424.76,0.0667,1.5104,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202408,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1745204.43,1313613.04,1313613.04,1.3286,2,3447915.16,0.0679,-0.8061,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202409,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3312530.2,2628024.9899999998,2628024.9899999998,1.2605,2,3071120.32,0.0698,0.8981,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202410,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3709554.49,3101647.6999999997,3101647.6999999997,1.196,2,2823493.68,0.0633,0.1199,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202411,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3117684.7800000003,2526239.4899999998,2526239.4899999998,1.2341,2,2763724.27,0.0732,-0.1596,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202412,2024,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3954783.6900000004,3220020.96,3220020.96,1.2282,2,2512184.24,0.0761,0.2685,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202501,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),711010.06,533714.26,533714.26,1.3322,2,2502178.64,0.0447,-0.8202,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202502,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1561566.0,1301829.73,1301829.73,1.1995,2,1264163.39,0.0559,1.1963,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202503,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),5588384.62,4194699.37,4194699.37,1.3322,2,1295437.67,0.0503,2.5787,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202504,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3480483.4899999998,2655531.83,2655531.83,1.3107,2,1753187.2,0.0627,-0.3772,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202505,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),1103042.88,838846.78,838846.78,1.315,2,1739889.32,0.0589,-0.6831,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202506,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),4248406.56,3398288.85,3398288.85,1.2502,2,1914271.1,0.0575,2.8515,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202507,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),4478638.35,3105590.86,3105590.86,1.4421,2,1955064.06,0.0536,0.0542,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202508,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),3478609.3200000003,2832543.71,2832543.71,1.2281,2,1751228.16,0.0821,-0.2233,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202509,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),6175378.76,4659436.76,4659436.76,1.3253,2,1503938.6,0.0751,0.7752,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202510,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),6406836.99,4880199.7700000005,4880199.7700000005,1.3128,2,1660029.51,0.0748,0.0375,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202511,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),4121711.56,3217702.41,3217702.41,1.2809,2,1943410.46,0.0748,-0.3567,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202512,2025,IND,JPN,Japan,JP,Asia,100630,Semi-milled or wholly milled rice (Basmati),2610321.9,1955325.5099999998,1955325.5099999998,1.335,2,1190400.58,0.0758,-0.3667,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,10.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202201,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,2149874.66,2645996.42,2645996.42,0.8125,2,,,,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202202,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,3716590.4400000004,4678630.33,4678630.33,0.7944,2,,,0.7287,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202203,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,1158731.1600000001,1388118.94,1388118.94,0.8347,2,1107835.35,0.0128,-0.6882,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202204,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,729931.8099999999,815782.65,815782.65,0.8948,2,1289677.47,0.0202,-0.3701,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202205,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,1243732.12,1576122.23,1576122.23,0.7891,2,1326016.72,0.0437,0.7039,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202206,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,2332584.9899999998,2636964.42,2636964.42,0.8846,2,1189688.67,0.0429,0.8755,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202207,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,703701.28,775836.24,775836.24,0.907,2,1086094.95,0.0454,-0.6983,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202208,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,1512619.24,1865805.54,1865805.54,0.8107,2,1173463.9,0.0519,1.1495,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202209,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,3122021.94,3513440.93,3513440.93,0.8886,2,602123.46,0.0487,1.064,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
202210,2022,IND,JPN,Japan,JP,Asia,271019,Medium oils & petroleum preparations,3378636.13,3886628.54,3886628.54,0.8693,2,953711.95,0.0495,0.0822,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,5.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Japan CEPA,In Force,1,2170,1562,102,621,0,0,0
