reporter_iso3,partner_iso3,cmd_code,period,export_value_usd,export_net_weight,import_value_usd,import_net_weight,export_unit_value,import_unit_value
IND,SAU,271019,202504,1053610.96,1342893.03,605243.49,664272.31,0.7846,0.9111
IND,SAU,271019,202505,2166887.9,2430665.79,864403.08,993368.03,0.8915,0.8702
IND,SAU,271019,202506,1115775.08,1347934.63,1614026.94,1708976.4,0.8278,0.9444
IND,SAU,271019,202507,972617.99,1225713.27,4297928.42,5195562.84,0.7935,0.8272
IND,SAU,271019,202508,1023173.2,1210055.38,1414283.95,1517277.74,0.8456,0.9321
IND,SAU,271019,202509,2207730.8,2445864.77,2216493.95,2868117.73,0.9026,0.7728
IND,SAU,271019,202510,2145294.32,2638418.78,1589201.49,2026115.41,0.8131,0.7844
IND,SAU,271019,202511,1415206.62,1858378.77,1561991.1,1879847.86,0.7615,0.8309
IND,SAU,271019,202512,738280.82,934364.37,1960915.73,2363834.98,0.7901,0.8295
IND,SAU,300490,202201,752976.87,71312.96,27284622.43,3140446.48,10.5588,8.6881
IND,SAU,300490,202202,19279973.14,1419618.67,25900625.21,2495998.52,13.5811,10.3769
IND,SAU,300490,202203,4163559.97,333639.37,60516356.69,4410855.24,12.4792,13.7199
IND,SAU,300490,202204,1293876.69,108118.44,6000949.1,587105.64,11.9672,10.2212
IND,SAU,300490,202205,24955596.69,2219023.6,9041656.21,884969.78,11.2462,10.2169
IND,SAU,300490,202206,25774616.19,2083816.14,16064677.73,1707112.4,12.3689,9.4104
IND,SAU,300490,202207,37278497.49,3152320.98,29192469.87,2889214.19,11.8257,10.1039
IND,SAU,300490,202208,24220325.36,2004934.49,28121387.51,2320615.08,12.0804,12.1181
IND,SAU,300490,202209,24088016.45,2120259.38,2261846.79,251354.61,11.3609,8.9986
IND,SAU,300490,202210,17370543.19,1880920.35,8431941.98,937360.17,9.2351,8.9954
IND,SAU,300490,202211,28053964.04,2269105.89,30926101.86,2333534.9,12.3634,13.2529
IND,SAU,300490,202212,14143301.37,1469139.69,7869514.08,569264.83,9.6269,13.824
IND,SAU,300490,202301,9085250.86,860597.48,53808125.79,3877130.14,10.5569,13.8783
IND,SAU,300490,202302,15007558.57,1208967.3,3219023.23,278121.98,12.4135,11.5741
IND,SAU,300490,202303,21509729.18,2271576.89,12180643.05,1320407.52,9.4691,9.2249
IND,SAU,300490,202304,29648661.65,2996250.32,33937357.42,3198203.7,9.8953,10.6114
IND,SAU,300490,202305,8996810.15,732169.21,20205204.38,2091144.25,12.2879,9.6623
IND,SAU,300490,202306,35034820.76,2656252.05,47378242.25,4665258.07,13.1896,10.1555
IND,SAU,300490,202307,39012389.31,3904605.56,18241877.89,1699853.78,9.9914,10.7314
IND,SAU,300490,202308,10968076.05,1039388.24,4790259.44,499721.91,10.5524,9.5859
IND,SAU,300490,202309,9861351.54,712188.54,21255001.5,1567169.36,13.8465,13.5627
IND,SAU,300490,202310,31886808.06,3017437.2,30469283.7,2804034.14,10.5675,10.8662
IND,SAU,300490,202311,12775890.02,1334299.65,21769800.78,1980982.57,9.575,10.9894
IND,SAU,300490,202312,9574492.32,1092296.02,16681228.87,1702937.31,8.7655,9.7956
IND,SAU,300490,202401,35869917.03,3679099.99,16992835.56,1454436.8,9.7496,11.6834
IND,SAU,300490,202402,29139539.46,3374511.07,16167805.57,1544984.47,8.6352,10.4647
IND,SAU,300490,202403,32192483.93,3333542.02,10117325.67,729360.94,9.6571,13.8715
IND,SAU,300490,202404,22431498.97,2200371.0,7601505.18,602166.04,10.1944,12.6236
IND,SAU,300490,202405,5530656.04,515044.72,24936904.24,2269278.56,10.7382,10.9889
IND,SAU,300490,202406,20795172.16,1547868.86,31511521.61,3150861.06,13.4347,10.0009
IND,SAU,300490,202407,31558532.37,3214274.87,4276465.19,469098.26,9.8182,9.1164
IND,SAU,300490,202408,31706271.69,2781094.78,52063957.32,4098399.09,11.4006,12.7035
IND,SAU,300490,202409,47905156.49,3578586.83,6142252.94,518669.36,13.3866,11.8423
IND,SAU,300490,202410,35466585.98,2599419.05,3271808.49,312608.47,13.644,10.4662
IND,SAU,300490,202411,9997251.65,1074076.2,13710567.75,1440600.79,9.3078,9.5173
IND,SAU,300490,202412,18254988.59,1325991.03,14974427.9,1251600.2,13.7671,11.9642
IND,SAU,300490,202501,18801785.01,1409298.18,44294302.13,4264331.56,13.3412,10.3872
IND,SAU,300490,202502,32496079.15,2559509.46,37393046.0,2906408.33,12.6962,12.8657
IND,SAU,300490,202503,29584114.01,3349959.07,31314289.9,3189799.93,8.8312,9.817
IND,SAU,300490,202504,32037555.55,3278686.14,27196231.25,2626538.21,9.7715,10.3544
IND,SAU,300490,202505,30500811.26,2637281.19,6566932.86,687836.06,11.5652,9.5472
IND,SAU,300490,202506,3886454.33,453133.02,31726030.61,3304967.73,8.5769,9.5995
IND,SAU,300490,202507,13886512.26,1601894.03,9796409.06,1047349.3,8.6688,9.3535
IND,SAU,300490,202508,31317814.96,3583561.05,20150873.6,2357750.8,8.7393,8.5467
IND,SAU,300490,202509,15315162.1,1152213.65,24624647.73,2881091.86,13.2919,8.547
IND,SAU,300490,202510,5128365.54,436700.37,13503928.39,1542912.46,11.7434,8.7522
IND,SAU,300490,202511,24821479.95,2071507.62,8632384.34,684129.42,11.9823,12.6181
IND,SAU,300490,202512,28827306.63,2775663.73,7770290.42,568187.69,10.3857,13.6756
IND,SAU,520512,202201,9356567.12,2799986.9,8483927.13,2544260.18,3.3416,3.3345
IND,SAU,520512,202202,13925986.96,3673362.44,5651719.92,1727701.83,3.7911,3.2712
IND,SAU,520512,202203,8980453.03,2700261.58,1345014.87,385996.18,3.3258,3.4845
IND,SAU,520512,202204,9559529.42,2657371.91,5064299.72,1474777.09,3.5974,3.4339
IND,SAU,520512,202205,3788975.72,1048648.14,9890492.5,2624964.25,3.6132,3.7679
IND,SAU,520512,202206,4088425.51,1115775.44,7073047.53,2184739.04,3.6642,3.2375
IND,SAU,520512,202207,4725685.39,1176782.48,11071323.65,2919942.69,4.0158,3.7916
IND,SAU,520512,202208,4162443.11,1054362.92,17692461.04,4503828.33,3.9478,3.9283
IND,SAU,520512,202209,1109695.8,298573.84,6539436.44,1933788.71,3.7167,3.3817
IND,SAU,520512,202210,10593892.56,3068959.99,8309703.89,2216203.62,3.4519,3.7495
IND,SAU,520512,202211,2145155.59,611883.01,2753055.9,700921.8,3.5058,3.9278
IND,SAU,520512,202212,10277341.09,2603860.76,136064.78,39430.86,3.947,3.4507
IND,SAU,520512,202301,822763.21,210683.18,8672511.06,2180314.93,3.9052,3.9776
IND,SAU,520512,202302,12367006.62,3779140.27,8498606.45,2367377.73,3.2724,3.5899
IND,SAU,520512,202303,6897556.52,1934452.56,9751331.08,2735192.09,3.5656,3.5651
IND,SAU,520512,202304,1914208.97,521446.41,4630386.87,1390273.26,3.671,3.3306
IND,SAU,520512,202305,8634396.34,2211711.84,1598209.16,470246.21,3.9039,3.3987
IND,SAU,520512,202306,6953895.31,1965869.06,12798269.88,3242295.44,3.5373,3.9473
IND,SAU,520512,202307,7534326.97,2342547.55,3682659.08,1111498.37,3.2163,3.3132
IND,SAU,520512,202308,5363947.97,1584176.39,2993742.52,843447.71,3.386,3.5494
IND,SAU,520512,202309,5552090.53,1399735.41,2130510.81,570040.33,3.9665,3.7375
IND,SAU,520512,202310,2747300.05,838415.71,10346887.64,2709069.5,3.2768,3.8194
IND,SAU,520512,202311,8362835.45,2114844.61,12003834.37,3139084.92,3.9543,3.824
IND,SAU,520512,202312,10823442.82,2974904.27,3728725.74,1055713.12,3.6382,3.5319
IND,SAU,520512,202401,13109723.32,3310674.8,7724934.05,2413032.2,3.9598,3.2013
IND,SAU,520512,202402,3283984.33,891781.29,4437693.57,1157073.85,3.6825,3.8353
IND,SAU,520512,202403,13373789.64,3387930.26,15258462.24,4137248.5,3.9475,3.6881
IND,SAU,520512,202404,2207535.24,594569.14,10949707.23,3240838.92,3.7128,3.3787
IND,SAU,520512,202405,11409604.97,2783330.48,5835383.86,1564079.72,4.0993,3.7309
IND,SAU,520512,202406,4611639.11,1192772.35,11717343.78,3030000.72,3.8663,3.8671
IND,SAU,520512,202407,11821315.35,3448234.14,13417377.62,4117472.44,3.4282,3.2586
IND,SAU,520512,202408,1926573.6,489711.9,7425491.42,1878650.83,3.9341,3.9526
IND,SAU,520512,202409,5263196.34,1488817.19,5556201.93,1660341.77,3.5352,3.3464
IND,SAU,520512,202410,11994202.72,3418673.5,14536219.7,3626088.42,3.5084,4.0088
IND,SAU,520512,202411,1974161.31,482996.78,8575233.25,2602812.92,4.0873,3.2946
IND,SAU,520512,202412,6929843.83,1761304.73,14734081.29,3919816.98,3.9345,3.7589
IND,SAU,520512,202501,554196.32,154806.75,1785788.55,525469.58,3.5799,3.3985
IND,SAU,520512,202502,13843118.49,3696951.61,3697737.85,1102663.35,3.7445,3.3535
IND,SAU,520512,202503,3370822.14,847892.16,2499163.09,661501.4,3.9755,3.778
IND,SAU,520512,202504,7022250.71,2045096.54,2183036.54,640454.79,3.4337,3.4086
IND,SAU,520512,202505,7334334.11,1819412.29,4606887.79,1426880.89,4.0312,3.2286
IND,SAU,520512,202506,2201936.79,571213.65,10292748.2,2921608.27,3.8548,3.523
IND,SAU,520512,202507,5745979.82,1513940.35,4578696.25,1209350.79,3.7954,3.7861
IND,SAU,520512,202508,466016.05,129658.68,10548707.44,2768432.49,3.5942,3.8104
IND,SAU,520512,202509,7173852.82,1783521.36,15329375.14,3777167.02,4.0223,4.0584
IND,SAU,520512,202510,9838686.95,2894642.1,4348341.14,1164762.9,3.3989,3.7332
IND,SAU,520512,202511,5298228.76,1604975.74,3417651.19,1053754.88,3.3011,3.2433
IND,SAU,520512,202512,1910534.99,500239.34,1452291.5,446881.7,3.8192,3.2498
IND,SAU,711319,202201,12658126444.15,290626.62,59639763585.16,1334918.51,43554.6009,44676.7073
IND,SAU,711319,202202,103775653198.92,2286833.61,13826286538.18,360350.21,45379.6257,38369.0259
IND,SAU,711319,202203,23686461454.68,638456.43,161298640333.26,4221932.46,37099.5738,38204.9315
IND,SAU,711319,202204,86674267008.99,2287243.75,12127910463.09,263727.13,37894.635,45986.5865
IND,SAU,711319,202205,90950095595.63,1823067.77,100777027972.84,2371409.33,49888.4886,42496.6819
IND,SAU,711319,202206,145307377144.65,2888732.45,63539286626.15,1493914.43,50301.4314,42532.079
IND,SAU,711319,202207,120966545080.28,2514602.72,61202790361.8,1232527.29,48105.6288,49656.3369
IND,SAU,711319,202208,79646822360.91,2236736.26,118788623487.27,2331369.07,35608.4997,50952.3031
IND,SAU,711319,202209,83840325711.95,1718097.33,8317124516.77,194677.03,48798.3563,42722.6803
IND,SAU,711319,202210,116097437237.36,2825805.7,20112241228.42,505493.42,41084.7205,39787.3453
IND,SAU,711319,202211,42429394461.28,970983.0,85831502327.0,2409188.05,43697.3608,35626.7342
IND,SAU,711319,202212,119851177500.16,3051354.74,7566095165.73,193828.71,39278.0216,39034.956
IND,SAU,711319,202301,36630698661.05,786399.23,57200013232.52,1606556.0,46580.283,35604.1204
IND,SAU,711319,202302,132567830716.63,3493698.34,83487098037.59,2032802.31,37944.8418,41069.9543
IND,SAU,711319,202303,130308864980.04,2629721.71,115044549696.11,2239790.35,49552.3403,51363.9813
IND,SAU,711319,202304,9781104762.84,264912.93,41233989834.64,802186.64,36921.9606,51401.9902
IND,SAU,711319,202305,44781522591.12,1018257.26,35260278644.16,957896.71,43978.594,36810.1052
IND,SAU,711319,202306,130723350626.86,2812962.85,81090602236.4,1807906.68,46471.7657,44853.3119
IND,SAU,711319,202307,73212257903.47,1862845.89,41182696001.74,1147248.74,39301.2961,35896.9198
IND,SAU,711319,202308,27863706217.42,696144.57,95972343619.17,1976479.06,40025.7467,48557.2276
IND,SAU,711319,202309,32780760220.73,750358.09,88798827152.35,1867194.23,43686.8219,47557.3594
IND,SAU,711319,202310,50883413764.07,1329060.65,26472781086.15,750197.91,38285.2459,35287.7297
IND,SAU,711319,202311,133175742475.02,2962511.96,15754216670.44,342626.06,44953.6556,45980.7893
IND,SAU,711319,202312,74592090406.21,1730905.19,64575317311.56,1468380.86,43094.267,43977.2263
IND,SAU,711319,202401,83215571618.08,2245681.21,82078007429.0,2326630.66,37055.8258,35277.6265
IND,SAU,711319,202402,131914512165.33,2900404.87,125988347717.3,2834731.84,45481.4131,44444.5383
IND,SAU,711319,202403,119981016948.11,2417986.7,57687051902.66,1287211.78,49620.2138,44815.5096
IND,SAU,711319,202404,121057410062.31,2334866.41,69657591812.86,1970152.34,51847.6815,35356.4495
IND,SAU,711319,202405,77899419584.52,1517914.63,25637458405.45,667806.83,51320.0269,38390.5304
IND,SAU,711319,202406,168736067033.62,3530919.23,48863991141.18,1016067.53,47788.1413,48091.283
IND,SAU,711319,202407,74220370087.63,1982367.25,34832006990.26,902737.96,37440.2725,38584.848
IND,SAU,711319,202408,160867341017.77,3371559.57,31604721117.38,618176.04,47713.0354,51125.762
IND,SAU,711319,202409,12593498123.93,246498.44,42191792205.12,818927.66,51089.5652,51520.7805
IND,SAU,711319,202410,60115099960.26,1499052.0,4660907067.54,122707.21,40102.0778,37983.9707
IND,SAU,711319,202411,98563965675.93,2811956.73,127788457903.26,2708918.39,35051.7363,47173.2402
IND,SAU,711319,202412,16966932757.35,428126.19,148288982722.32,3398592.34,39630.6817,43632.4713
IND,SAU,711319,202501,76939734653.43,1952473.24,132137673060.71,3385117.15,39406.2941,39034.8893
IND,SAU,711319,202502,44582551891.56,1073810.76,104857627719.54,2942281.19,41518.0715,35638.2075
IND,SAU,711319,202503,83787351453.39,1680602.22,97764006018.36,2156855.94,49855.552,45327.0913
IND,SAU,711319,202504,37566560025.81,999423.89,31025267221.32,843340.38,37588.215,36788.547
IND,SAU,711319,202505,94518748538.84,2066960.92,40556950437.92,810885.96,45728.3675,50015.6032
IND,SAU,711319,202506,134110714706.69,3414955.57,13355978166.56,320763.38,39271.5841,41638.1015
IND,SAU,711319,202507,170828954079.37,3473583.82,6735635531.38,153314.53,49179.4535,43933.4454
IND,SAU,711319,202508,55328591965.02,1207567.1,126072327126.64,2712100.22,45818.234,46485.1285
IND,SAU,711319,202509,73527944935.18,2070247.32,16495279761.97,461736.28,35516.5029,35724.4611
IND,SAU,711319,202510,49561812304.28,1214555.26,76937742168.18,1779484.37,40806.5519,43235.9752
IND,SAU,711319,202511,70258376412.07,1582586.95,53779617313.66,1528453.37,44394.6391,35185.6448
IND,SAU,711319,202512,31533097975.5,861451.44,110699957430.37,2198842.19,36604.6146,50344.6577
IND,SAU,847130,202201,229669348.55,1692236.4,244681096.21,904532.07,135.7194,270.5057
IND,SAU,847130,202202,68618130.8,404541.04,199877420.53,903105.98,169.6197,221.3222
IND,SAU,847130,202203,54366022.66,242227.23,345790710.1,1517616.29,224.4422,227.8512
IND,SAU,847130,202204,204095833.07,1135046.71,99858524.5,708880.89,179.8127,140.8678
IND,SAU,847130,202205,100726228.08,641812.28,750455744.35,2840740.43,156.9403,264.1761
IND,SAU,847130,202206,375912277.98,1975390.59,235713768.7,1558131.53,190.2977,151.2798
IND,SAU,847130,202207,827194017.31,3166292.81,420142289.94,2341664.38,261.25,179.4204
IND,SAU,847130,202208,172964246.74,1120187.86,18504665.42,93109.79,154.4065,198.7403
IND,SAU,847130,202209,382210201.97,1619617.67,444317580.0,2387219.86,235.9879,186.1234
IND,SAU,847130,202210,333674299.13,1249373.86,235618120.09,851352.29,267.0732,276.7575
IND,SAU,847130,202211,34635308.94,164545.46,304608539.86,1679386.48,210.4908,181.3808
IND,SAU,847130,202212,200660437.47,832139.46,109893870.9,630960.4,241.138,174.1692
IND,SAU,847130,202301,88626313.43,640289.85,214605340.72,788278.66,138.4159,272.2455
IND,SAU,847130,202302,707061682.69,3483211.01,633737681.55,2404551.07,202.9913,263.5576
IND,SAU,847130,202303,472342935.29,2310877.74,305793001.9,1375929.38,204.3998,222.2447
IND,SAU,847130,202304,151294768.01,824778.03,120503800.18,463000.72,183.437,260.267
IND,SAU,847130,202305,112574101.84,809274.18,330117789.68,1191622.34,139.105,277.0322
IND,SAU,847130,202306,171895938.91,673088.29,82809388.76,550540.36,255.3839,150.4147
IND,SAU,847130,202307,202635202.72,744542.13,213324426.93,1399116.35,272.1608,152.4708
IND,SAU,847130,202308,75175359.18,297436.1,55171551.69,246136.6,252.7446,224.1501
IND,SAU,847130,202309,288890699.06,1420814.77,50222512.16,232194.81,203.3275,216.2947
IND,SAU,847130,202310,168741788.71,1309284.62,211878854.34,822582.71,128.8809,257.5776
IND,SAU,847130,202311,276321684.18,1575209.95,127597276.2,958858.65,175.419,133.072
IND,SAU,847130,202312,140650366.54,840508.08,676264826.65,2709583.47,167.3397,249.5826
IND,SAU,847130,202401,819284116.77,3421213.15,438985704.97,2100488.4,239.4718,208.9922
IND,SAU,847130,202402,768439476.69,2785469.53,179196641.14,1294370.77,275.8743,138.4431
IND,SAU,847130,202403,389948094.1,1608858.55,726018311.69,4408412.36,242.3756,164.6893
IND,SAU,847130,202404,262296466.32,1476133.06,313300852.37,2109762.4,177.6916,148.5005
IND,SAU,847130,202405,189233010.48,853733.38,248435128.84,1310110.09,221.6535,189.6292
IND,SAU,847130,202406,644587180.19,2706101.97,493488592.99,1838127.83,238.1977,268.4735
IND,SAU,847130,202407,272941081.27,1928341.38,230408650.9,1885118.48,141.5419,122.225
IND,SAU,847130,202408,213183663.02,1273381.18,690622845.2,3092703.3,167.4154,223.3072
IND,SAU,847130,202409,637124170.2,2426456.06,344182170.25,1483260.83,262.574,232.0443
IND,SAU,847130,202410,325830195.34,1539256.32,704118624.56,4047670.31,211.6803,173.9565
IND,SAU,847130,202411,183268281.63,1184778.02,374187488.24,1810566.66,154.6858,206.6687
IND,SAU,847130,202412,105737531.09,401200.55,467208086.67,2338016.53,263.5528,199.831
IND,SAU,847130,202501,983568591.9,4283143.09,213629116.06,1576026.01,229.6371,135.5492
IND,SAU,847130,202502,318968580.62,1784397.03,199938376.3,1474688.99,178.7543,135.58
IND,SAU,847130,202503,691778678.16,2726845.87,64732260.11,301545.44,253.6919,214.6683
IND,SAU,847130,202504,195382145.18,779036.17,368429688.86,2137936.14,250.7998,172.3296
IND,SAU,847130,202505,230321633.04,1136170.39,26170956.37,204204.31,202.7175,128.1606
IND,SAU,847130,202506,120171647.87,570152.09,50182915.05,359470.73,210.7712,139.6022
IND,SAU,847130,202507,555226689.51,2754585.33,344039887.87,1935671.07,201.5645,177.7368
IND,SAU,847130,202508,481112883.07,1722412.96,105966384.31,419462.5,279.3249,252.6242
IND,SAU,847130,202509,308251311.64,1605637.29,683938352.08,3558672.19,191.9807,192.1892
IND,SAU,847130,202510,276230531.14,1605753.99,262122988.48,1260399.65,172.0254,207.9682
IND,SAU,847130,202511,749631879.78,2746776.54,441507431.91,1683828.42,272.9133,262.2045
IND,SAU,847130,202512,64643059.04,368335.66,853280641.29,3386391.59,175.5004,251.9734
IND,SAU,851712,202201,28947407.7,1262372.97,38927756.72,2087213.47,22.9309,18.6506
IND,SAU,851712,202202,20265871.15,502654.26,78259364.38,1935479.81,40.3177,40.4341
IND,SAU,851712,202203,34096767.0,1971416.73,27495820.65,1453825.18,17.2956,18.9127
IND,SAU,851712,202204,31326134.56,1001521.57,45468931.54,1792144.48,31.2785,25.3712
IND,SAU,851712,202205,12721644.96,734003.75,15520222.26,586298.84,17.3319,26.4715
IND,SAU,851712,202206,4198204.06,122508.58,24354813.15,1239343.29,34.2687,19.6514
IND,SAU,851712,202207,54615875.45,1760308.8,20570785.39,782745.67,31.0263,26.2803
IND,SAU,851712,202208,95189088.17,2859575.23,17924061.14,400165.27,33.2878,44.7916
IND,SAU,851712,202209,96500500.37,2608435.81,19251231.19,657238.79,36.9955,29.2911
IND,SAU,851712,202210,25865140.83,576585.05,25003200.17,898449.63,44.8592,27.8293
IND,SAU,851712,202211,40769930.17,960429.17,11082196.05,463561.57,42.4497,23.9066
IND,SAU,851712,202212,35921691.47,1628805.69,23594806.83,1128955.24,22.054,20.8997
IND,SAU,851712,202301,53906212.76,1610457.61,2552808.69,151619.06,33.4726,16.837
IND,SAU,851712,202302,8708901.33,403430.55,28207212.83,1586980.32,21.5871,17.7741
IND,SAU,851712,202303,11316991.23,599797.0,42032012.13,2160831.15,18.868,19.4518
IND,SAU,851712,202304,46378545.44,2140701.64,71919225.21,2565328.37,21.6651,28.0351
IND,SAU,851712,202305,61794853.4,2322854.95,61297214.8,3187882.51,26.603,19.2282
IND,SAU,851712,202306,30930144.81,1421363.48,72949059.2,2999105.13,21.7609,24.3236
IND,SAU,851712,202307,41221173.99,1931615.76,117081418.11,4179524.27,21.3403,28.0131
IND,SAU,851712,202308,94369366.79,2809394.16,20498001.94,475711.65,33.5906,43.0891
IND,SAU,851712,202309,27986572.57,1545555.39,6184078.49,255344.48,18.1078,24.2186
IND,SAU,851712,202310,50122284.4,1914740.19,41803106.33,1166680.61,26.1771,35.8308
IND,SAU,851712,202311,17050309.22,676187.49,50567101.46,2121489.36,25.2154,23.8357
IND,SAU,851712,202312,14440608.37,418109.94,32128713.89,2043174.75,34.5378,15.7249
IND,SAU,851712,202401,86424763.81,2591443.02,87076163.85,3182770.41,33.3501,27.3586
IND,SAU,851712,202402,95772368.95,2458013.79,67890665.78,2901296.66,38.9633,23.4001
IND,SAU,851712,202403,112255989.29,2723514.01,60516098.31,1364071.57,41.2173,44.3643
IND,SAU,851712,202404,47151017.61,2469264.76,27958726.3,741567.54,19.0952,37.7022
IND,SAU,851712,202405,90989724.03,2669927.81,19006741.61,663528.79,34.0795,28.6449
IND,SAU,851712,202406,87452379.72,2039626.78,27939688.19,1109575.73,42.8767,25.1805
IND,SAU,851712,202407,48554349.74,2001268.19,10742936.82,393452.86,24.2618,27.3043
IND,SAU,851712,202408,84553686.63,2350684.66,23587489.65,783102.42,35.9698,30.1206
IND,SAU,851712,202409,29623221.08,1394913.99,89136450.46,2110398.93,21.2366,42.2368
IND,SAU,851712,202410,5066490.94,147034.01,48290697.06,1348075.15,34.458,35.822
IND,SAU,851712,202411,3486944.2,86061.36,60536842.96,1655936.67,40.517,36.5575
IND,SAU,851712,202412,29275979.27,669962.23,5262738.64,308117.83,43.698,17.0803
IND,SAU,851712,202501,48942939.56,3192507.68,28677379.97,1019989.76,15.3306,28.1154
