period,reporter_iso3,partner_iso3,hs6,trade_flow,trade_value_usd,net_weight_kg,quantity,quantity_unit,product_description,transaction_count,unit_value_usd_per_kg,trade_growth_mom,unit_value_change_mom,quantity_growth_mom,weight_growth_mom,yoy_growth,rolling_mean_3m,rolling_std_3m,partner_share_pct,partner_share_change_mom,new_corridor_flag,mirror_trade_value,mirror_ratio,mirror_difference,mirror_missing_flag,anomaly_type,anomaly_flag,label_source
202408,IND,NLD,711319,Export,8144206295.04,153430.44,153430.44,kg,Articles of jewellery of precious metal (Gold),1,53080.7726,-0.9331,0.416,-0.9528,-0.9528,-0.072,81363636652.05,52599961579.54,0.0567,-0.8857,0,8144206295.04,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202409,IND,NLD,711319,Export,14294942092.36,286246.12,286246.12,kg,Articles of jewellery of precious metal (Gold),1,49939.3392,0.7552,-0.0592,0.8656,0.8656,-0.8557,76779875421.4,60394965971.12,0.1168,0.0601,0,14294942092.36,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,NLD,711319,Export,33378319878.82,762540.48,762540.48,kg,Articles of jewellery of precious metal (Gold),1,43772.5219,1.335,-0.1235,1.6639,1.6639,-0.4319,48077715930.34,63914205968.2,0.2876,0.1708,0,33378319878.82,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202411,IND,NLD,711319,Export,47216748116.21,1118633.35,1118633.35,kg,Articles of jewellery of precious metal (Gold),1,42209.3156,0.4146,-0.0357,0.467,0.467,-0.3599,18605822755.41,13157807232.14,0.4775,0.1899,0,47216748116.21,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,NLD,711319,Export,122701639504.73,2778780.27,2778780.27,kg,Articles of jewellery of precious metal (Gold),1,44156.6542,1.5987,0.0461,1.4841,1.4841,-0.12,31630003362.46,16530389770.03,1.0865,0.609,0,122701639504.73,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202501,IND,NLD,711319,Export,69044736196.21,1755827.76,1755827.76,kg,Articles of jewellery of precious metal (Gold),1,39323.1829,-0.4373,-0.1095,-0.3681,-0.3681,1.0081,67765569166.59,48076547215.54,0.473,-0.6135,0,69044736196.21,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202502,IND,NLD,711319,Export,59301046232.99,1241113.98,1241113.98,kg,Articles of jewellery of precious metal (Gold),1,47780.4998,-0.1411,0.2151,-0.2931,-0.2931,-0.6072,79654374605.72,38844761903.89,0.3991,-0.0739,0,59301046232.99,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202503,IND,NLD,711319,Export,64617394807.99,1307316.99,1307316.99,kg,Articles of jewellery of precious metal (Gold),1,49427.488,0.0897,0.0345,0.0533,0.0533,-0.1767,83682473977.98,34140977319.46,0.5104,0.1113,0,64617394807.99,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202504,IND,NLD,711319,Export,6346868364.32,123277.1,123277.1,kg,Articles of jewellery of precious metal (Gold),1,51484.569,-0.9018,0.0416,-0.9057,-0.9057,-0.6666,64321059079.06,4878599663.12,0.0598,-0.4506,0,6346868364.32,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202505,IND,NLD,711319,Export,29926245437.9,733757.85,733757.85,kg,Articles of jewellery of precious metal (Gold),1,40784.9067,3.7151,-0.2078,4.9521,4.9521,0.3668,43421769801.77,32217652428.29,0.2784,0.2186,0,29926245437.9,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,NLD,711319,Export,111761255591.43,2196894.33,2196894.33,kg,Articles of jewellery of precious metal (Gold),1,50872.3857,2.7346,0.2473,1.994,1.994,0.1131,33630169536.74,29311309307.21,0.8804,0.602,0,111761255591.43,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,NLD,711319,Export,131054016068.18,3018518.61,3018518.61,kg,Articles of jewellery of precious metal (Gold),1,43416.6666,0.1726,-0.1466,0.374,0.374,0.076,49344789797.88,55325022886.69,0.9438,0.0634,0,131054016068.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202508,IND,NLD,711319,Export,29710468511.61,815807.01,815807.01,kg,Articles of jewellery of precious metal (Gold),1,36418.5011,-0.7733,-0.1612,-0.7297,-0.7297,2.648,90913839032.5,53690479426.51,0.2065,-0.7373,0,29710468511.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,NLD,711319,Export,66742756066.84,1476062.19,1476062.19,kg,Articles of jewellery of precious metal (Gold),1,45216.7643,1.2464,0.2416,0.8093,0.8093,3.669,90841913390.41,53813035748.14,0.4868,0.2803,0,66742756066.84,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,NLD,711319,Export,5415229605.3,128544.29,128544.29,kg,Articles of jewellery of precious metal (Gold),1,42127.3446,-0.9189,-0.0683,-0.9129,-0.9129,-0.8378,75835746882.21,51280020664.13,0.0461,-0.4407,0,5415229605.3,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202511,IND,NLD,711319,Export,34637754737.74,664665.0,664665.0,kg,Articles of jewellery of precious metal (Gold),1,52113.1017,5.3964,0.237,4.1707,4.1707,-0.2664,33956151394.58,30883421812.19,0.2954,0.2493,0,34637754737.74,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,NLD,711319,Export,72999787546.63,1552149.08,1552149.08,kg,Articles of jewellery of precious metal (Gold),1,47031.4279,1.1075,-0.0975,1.3352,1.3352,-0.4051,35598580136.63,30675051174.5,0.6088,0.3134,0,72999787546.63,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,NLD,711319,Import,87747999859.02,2071101.2,2071101.2,kg,Articles of jewellery of precious metal (Gold),1,42367.7992,,,,,,,,0.6443,,1,87747999859.02,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,NLD,711319,Import,116069911086.98,3155686.62,3155686.62,kg,Articles of jewellery of precious metal (Gold),1,36781.1906,0.3228,-0.1319,0.5237,0.5237,,87747999859.02,,0.8503,0.206,0,116069911086.98,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,NLD,711319,Import,145959219476.71,2919316.2,2919316.2,kg,Articles of jewellery of precious metal (Gold),1,49997.7424,0.2575,0.3593,-0.0749,-0.0749,,101908955473.0,20026615485.45,1.2946,0.4443,0,145959219476.71,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,NLD,711319,Import,92539718110.81,2112318.29,2112318.29,kg,Articles of jewellery of precious metal (Gold),1,43809.5521,-0.366,-0.1238,-0.2764,-0.2764,,116592376807.57,29109126578.56,0.9053,-0.3893,0,92539718110.81,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,NLD,711319,Import,14714558571.08,357921.23,357921.23,kg,Articles of jewellery of precious metal (Gold),1,41111.1645,-0.841,-0.0616,-0.8306,-0.8306,,118189616224.83,26772759363.74,0.1381,-0.7672,0,14714558571.08,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,NLD,711319,Import,45438474566.23,978657.74,978657.74,kg,Articles of jewellery of precious metal (Gold),1,46429.3825,2.088,0.1294,1.7343,1.7343,,84404498719.53,65999443936.8,0.3713,0.2332,0,45438474566.23,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,NLD,711319,Import,55588442050.24,1334128.27,1334128.27,kg,Articles of jewellery of precious metal (Gold),1,41666.4899,0.2234,-0.1026,0.3632,0.3632,,50897583749.37,39198727902.21,0.4599,0.0886,0,55588442050.24,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,NLD,711319,Import,45086494307.49,1228004.95,1228004.95,kg,Articles of jewellery of precious metal (Gold),1,36715.2382,-0.1889,-0.1188,-0.0795,-0.0795,,38580491729.18,21282446619.5,0.3374,-0.1225,0,45086494307.49,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,NLD,711319,Import,129548744717.46,3011858.94,3011858.94,kg,Articles of jewellery of precious metal (Gold),1,43012.8858,1.8733,0.1715,1.4526,1.4526,,48704470307.99,5964291469.8,1.0834,0.746,0,129548744717.46,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202210,IND,NLD,711319,Import,147096198548.26,2954746.89,2954746.89,kg,Articles of jewellery of precious metal (Gold),1,49783.0115,0.1355,0.1574,-0.019,-0.019,,76741227025.06,46033120361.57,1.3713,0.2879,0,147096198548.26,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,NLD,711319,Import,48012467003.52,1199762.96,1199762.96,kg,Articles of jewellery of precious metal (Gold),1,40018.2941,-0.6736,-0.1961,-0.594,-0.594,,107243812524.4,54540145213.64,0.4547,-0.9166,0,48012467003.52,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,NLD,711319,Import,55429064811.46,1295147.05,1295147.05,kg,Articles of jewellery of precious metal (Gold),1,42797.5069,0.1545,0.0694,0.0795,0.0795,,108219136756.41,52873533984.75,0.5148,0.0601,0,55429064811.46,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,NLD,711319,Import,25020380845.61,477934.28,477934.28,kg,Articles of jewellery of precious metal (Gold),1,52351.0907,-0.5486,0.2232,-0.631,-0.631,-0.7149,83512576787.75,55189756276.86,0.2038,-0.311,0,25020380845.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,NLD,711319,Import,78890977814.82,1755827.84,1755827.84,kg,Articles of jewellery of precious metal (Gold),1,44930.93,2.1531,-0.1417,2.6738,2.6738,-0.3203,42820637553.53,15855230522.2,0.6053,0.4015,0,78890977814.82,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,NLD,711319,Import,104952869371.08,2543692.62,2543692.62,kg,Articles of jewellery of precious metal (Gold),1,41260.044,0.3304,-0.0817,0.4487,0.4487,-0.2809,53113474490.63,27009845859.52,0.798,0.1927,0,104952869371.08,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,NLD,711319,Import,162822751830.32,3138267.24,3138267.24,kg,Articles of jewellery of precious metal (Gold),1,51883.0104,0.5514,0.2575,0.2337,0.2337,0.7595,69621409343.84,40764498711.47,1.6115,0.8135,0,162822751830.32,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,NLD,711319,Import,36298657391.62,794329.91,794329.91,kg,Articles of jewellery of precious metal (Gold),1,45697.2058,-0.7771,-0.1192,-0.7469,-0.7469,1.4669,115555533005.41,42958678162.33,0.3649,-1.2466,0,36298657391.62,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,NLD,711319,Import,53034364047.08,1102421.17,1102421.17,kg,Articles of jewellery of precious metal (Gold),1,48107.1713,0.4611,0.0527,0.3879,0.3879,0.1672,101358092864.34,63338601436.91,0.442,0.0771,0,53034364047.08,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,NLD,711319,Import,36498945212.25,769843.49,769843.49,kg,Articles of jewellery of precious metal (Gold),1,47410.8643,-0.3118,-0.0145,-0.3017,-0.3017,-0.3434,84051924423.01,68728839704.59,0.2607,-0.1813,0,36498945212.25,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,NLD,711319,Import,111112866153.43,2125505.13,2125505.13,kg,Articles of jewellery of precious metal (Gold),1,52275.9812,2.0443,0.1026,1.761,1.761,1.4644,41943988883.65,9605068701.06,0.7959,0.5352,0,111112866153.43,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202309,IND,NLD,711319,Import,19097107559.03,392552.57,392552.57,kg,Articles of jewellery of precious metal (Gold),1,48648.5353,-0.8281,-0.0694,-0.8153,-0.8153,-0.8526,66882058470.92,39187093285.88,0.1586,-0.6373,0,19097107559.03,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,NLD,711319,Import,96147150673.4,2118745.93,2118745.93,kg,Articles of jewellery of precious metal (Gold),1,45379.2733,4.0346,-0.0672,4.3974,4.3974,-0.3464,55569639641.57,48882445693.09,0.8275,0.6689,0,96147150673.4,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,NLD,711319,Import,32608078716.06,719558.44,719558.44,kg,Articles of jewellery of precious metal (Gold),1,45316.79,-0.6609,-0.0014,-0.6604,-0.6604,-0.3208,75452374795.29,49375401455.68,0.2988,-0.5287,0,32608078716.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202312,IND,NLD,711319,Import,37285089200.15,716477.3,716477.3,kg,Articles of jewellery of precious metal (Gold),1,52039.4564,0.1434,0.1483,-0.0043,-0.0043,-0.3273,49284112316.16,41142980670.53,0.3204,0.0216,0,37285089200.15,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,NLD,711319,Import,94727211630.14,2209101.27,2209101.27,kg,Articles of jewellery of precious metal (Gold),1,42880.4297,1.5406,-0.176,2.0833,2.0833,2.786,55346772863.2,35411463240.85,0.7509,0.4305,0,94727211630.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,NLD,711319,Import,103770949224.34,1958887.07,1958887.07,kg,Articles of jewellery of precious metal (Gold),1,52974.4419,0.0955,0.2354,-0.1133,-0.1133,0.3154,54873459848.78,34593492958.28,0.6948,-0.0561,0,103770949224.34,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,NLD,711319,Import,3538012163.21,77955.47,77955.47,kg,Articles of jewellery of precious metal (Gold),1,45385.0405,-0.9659,-0.1433,-0.9602,-0.9602,-0.9663,78594416684.88,36059571549.71,0.0269,-0.6679,0,3538012163.21,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202404,IND,NLD,711319,Import,17558997602.19,471661.29,471661.29,kg,Articles of jewellery of precious metal (Gold),1,37227.9811,3.963,-0.1797,5.0504,5.0504,-0.8922,67345391005.9,55443516244.0,0.1642,0.1373,0,17558997602.19,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,NLD,711319,Import,53916007841.94,1367542.15,1367542.15,kg,Articles of jewellery of precious metal (Gold),1,39425.4816,2.0706,0.059,1.8994,1.8994,0.4853,41622652996.58,54276652910.62,0.5238,0.3596,0,53916007841.94,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,NLD,711319,Import,98162351792.69,1934440.42,1934440.42,kg,Articles of jewellery of precious metal (Gold),1,50744.5723,0.8207,0.2871,0.4145,0.4145,0.8509,25004339202.45,26001162393.44,0.8308,0.307,0,98162351792.69,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,NLD,711319,Import,56541488853.36,1271121.52,1271121.52,kg,Articles of jewellery of precious metal (Gold),1,44481.5763,-0.424,-0.1234,-0.3429,-0.3429,0.5491,56545785745.61,40365975468.91,0.4375,-0.3933,0,56541488853.36,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202408,IND,NLD,711319,Import,49365171497.62,1182447.48,1182447.48,kg,Articles of jewellery of precious metal (Gold),1,41748.2995,-0.1269,-0.0614,-0.0698,-0.0698,-0.5557,69539949496.0,24822464071.09,0.3434,-0.0941,0,49365171497.62,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202409,IND,NLD,711319,Import,47797873406.18,1169698.71,1169698.71,kg,Articles of jewellery of precious metal (Gold),1,40863.4061,-0.0317,-0.0212,-0.0108,-0.0108,1.5029,68023004047.89,26346918122.6,0.3905,0.0471,0,47797873406.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,NLD,711319,Import,79619888189.04,1517164.15,1517164.15,kg,Articles of jewellery of precious metal (Gold),1,52479.4158,0.6658,0.2843,0.2971,0.2971,-0.1719,51234844585.72,4662023258.66,0.686,0.2955,0,79619888189.04,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202411,IND,NLD,711319,Import,44583896142.41,873346.94,873346.94,kg,Articles of jewellery of precious metal (Gold),1,51049.4674,-0.44,-0.0272,-0.4244,-0.4244,0.3673,58927644364.28,17937135270.28,0.4508,-0.2352,0,44583896142.41,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,NLD,711319,Import,44120577423.25,858257.15,858257.15,kg,Articles of jewellery of precious metal (Gold),1,51407.1772,-0.0104,0.007,-0.0173,-0.0173,0.1833,57333885912.54,19367029600.95,0.3907,-0.0601,0,44120577423.25,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,NLD,711319,Import,64859837186.51,1480807.59,1480807.59,kg,Articles of jewellery of precious metal (Gold),1,43800.3138,0.4701,-0.148,0.7254,0.7254,-0.3153,56108120584.9,20363105803.44,0.4443,0.0536,0,64859837186.51,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202502,IND,NLD,711319,Import,68121103479.36,1755747.11,1755747.11,kg,Articles of jewellery of precious metal (Gold),1,38798.9267,0.0503,-0.1142,0.1857,0.1857,-0.3435,51188103584.06,11842334686.67,0.4585,0.0142,0,68121103479.36,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202503,IND,NLD,711319,Import,137101650848.34,2919800.79,2919800.79,kg,Articles of jewellery of precious metal (Gold),1,46955.8236,1.0126,0.2102,0.663,0.663,37.751,59033839363.04,13017795540.02,1.083,0.6245,0,137101650848.34,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202504,IND,NLD,711319,Import,32645270470.59,806622.71,806622.71,kg,Articles of jewellery of precious metal (Gold),1,40471.5489,-0.7619,-0.1381,-0.7237,-0.7237,0.8592,90027530504.74,40799982463.86,0.3075,-0.7755,0,32645270470.59,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202505,IND,NLD,711319,Import,157140406670.9,3615587.16,3615587.16,kg,Articles of jewellery of precious metal (Gold),1,43461.9329,3.8136,0.0739,3.4824,3.4824,1.9145,79289341599.43,53116202871.02,1.4619,1.1544,0,157140406670.9,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,NLD,711319,Import,85565090658.02,2048291.45,2048291.45,kg,Articles of jewellery of precious metal (Gold),1,41773.8846,-0.4555,-0.0388,-0.4335,-0.4335,-0.1283,108962442663.28,66847745005.69,0.674,-0.7879,0,85565090658.02,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,NLD,711319,Import,52637699626.97,1320781.07,1320781.07,kg,Articles of jewellery of precious metal (Gold),1,39853.4631,-0.3848,-0.046,-0.3552,-0.3552,-0.069,91783589266.5,62480093054.44,0.3791,-0.2949,0,52637699626.97,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202508,IND,NLD,711319,Import,75612323646.58,1702200.22,1702200.22,kg,Articles of jewellery of precious metal (Gold),1,44420.3465,0.4365,0.1146,0.2888,0.2888,0.5317,98447732318.63,53429166070.55,0.5256,0.1465,0,75612323646.58,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,NLD,711319,Import,24078654303.65,640560.25,640560.25,kg,Articles of jewellery of precious metal (Gold),1,37589.9914,-0.6816,-0.1538,-0.6237,-0.6237,-0.4962,71271704643.86,16887391747.19,0.1756,-0.35,0,24078654303.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,NLD,711319,Import,90591171270.56,1822448.9,1822448.9,kg,Articles of jewellery of precious metal (Gold),1,49708.4836,2.7623,0.3224,1.8451,1.8451,0.1378,50776225859.07,25817214846.46,0.7711,0.5955,0,90591171270.56,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,NLD,711319,Import,59509793176.88,1429905.61,1429905.61,kg,Articles of jewellery of precious metal (Gold),1,41617.9871,-0.3431,-0.1628,-0.2154,-0.2154,0.3348,63427383073.6,34890303966.77,0.5076,-0.2635,0,59509793176.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,NLD,711319,Import,23064378168.12,604479.41,604479.41,kg,Articles of jewellery of precious metal (Gold),1,38155.7714,-0.6124,-0.0832,-0.5773,-0.5773,-0.4772,58059872917.03,33279955376.9,0.1923,-0.3153,0,23064378168.12,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,NLD,847130,Export,237359565.82,1181295.06,1181295.06,kg,Portable automatic data processing machines (Laptops),1,200.9317,,,,,,,,0.0017,,1,237359565.82,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,NLD,847130,Export,336171479.86,1541115.17,1541115.17,kg,Portable automatic data processing machines (Laptops),1,218.1352,0.4163,0.0856,0.3046,0.3046,,237359565.82,,0.0025,0.0008,0,336171479.86,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,NLD,847130,Export,420273510.32,2322689.71,2322689.71,kg,Portable automatic data processing machines (Laptops),1,180.9426,0.2502,-0.1705,0.5071,0.5071,,286765522.84,69870574.48,0.0037,0.0012,0,420273510.32,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,NLD,847130,Export,394270288.18,2034843.35,2034843.35,kg,Portable automatic data processing machines (Laptops),1,193.7595,-0.0619,0.0708,-0.1239,-0.1239,,331268185.33,91555499.54,0.0039,0.0002,0,394270288.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,NLD,847130,Export,371786821.88,2333403.86,2333403.86,kg,Portable automatic data processing machines (Laptops),1,159.3324,-0.057,-0.1777,0.1467,0.1467,,383571759.45,43059630.39,0.0035,-0.0004,0,371786821.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,NLD,847130,Export,474018134.68,1734256.58,1734256.58,kg,Portable automatic data processing machines (Laptops),1,273.3264,0.275,0.7154,-0.2568,-0.2568,,395443540.13,24264627.12,0.0039,0.0004,0,474018134.68,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202207,IND,NLD,847130,Export,426277301.15,2081805.75,2081805.75,kg,Portable automatic data processing machines (Laptops),1,204.7632,-0.1007,-0.2508,0.2004,0.2004,,413358414.91,53722227.86,0.0035,-0.0004,0,426277301.15,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,NLD,847130,Export,374708279.41,2566837.9,2566837.9,kg,Portable automatic data processing machines (Laptops),1,145.9805,-0.121,-0.2871,0.233,0.233,,424027419.24,51152779.06,0.0028,-0.0007,0,374708279.41,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,NLD,847130,Export,247074846.02,1006033.89,1006033.89,kg,Portable automatic data processing machines (Laptops),1,245.593,-0.3406,0.6824,-0.6081,-0.6081,,425001238.41,49667223.5,0.0021,-0.0007,0,247074846.02,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,NLD,847130,Export,315418569.16,1230487.26,1230487.26,kg,Portable automatic data processing machines (Laptops),1,256.3363,0.2766,0.0437,0.2231,0.2231,,349353475.53,92252531.35,0.0029,0.0008,0,315418569.16,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,NLD,847130,Export,414615460.19,1497238.82,1497238.82,kg,Portable automatic data processing machines (Laptops),1,276.9201,0.3145,0.0803,0.2168,0.2168,,312400564.86,63870216.79,0.0039,0.001,0,414615460.19,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,NLD,847130,Export,427642342.57,2037610.52,2037610.52,kg,Portable automatic data processing machines (Laptops),1,209.8744,0.0314,-0.2421,0.3609,0.3609,,325702958.46,84242452.76,0.004,0.0001,0,427642342.57,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,NLD,847130,Export,132488218.57,524244.82,524244.82,kg,Portable automatic data processing machines (Laptops),1,252.722,-0.6902,0.2042,-0.7427,-0.7427,-0.4418,385892123.97,61378468.23,0.0011,-0.0029,0,132488218.57,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,NLD,847130,Export,18613825.23,97123.39,97123.39,kg,Portable automatic data processing machines (Laptops),1,191.6513,-0.8595,-0.2417,-0.8147,-0.8147,-0.9446,324915340.44,166774017.28,0.0001,-0.001,0,18613825.23,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,NLD,847130,Export,536064776.34,2973551.73,2973551.73,kg,Portable automatic data processing machines (Laptops),1,180.2776,27.7993,-0.0593,29.6162,29.6162,0.2755,192914795.46,211103316.87,0.0041,0.004,0,536064776.34,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,NLD,847130,Export,261350397.42,1428799.67,1428799.67,kg,Portable automatic data processing machines (Laptops),1,182.9161,-0.5125,0.0146,-0.5195,-0.5195,-0.3371,229055606.71,271905897.4,0.0026,-0.0015,0,261350397.42,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,NLD,847130,Export,463603597.65,2327396.07,2327396.07,kg,Portable automatic data processing machines (Laptops),1,199.1941,0.7739,0.089,0.6289,0.6289,0.247,272009666.33,258890105.47,0.0047,0.0021,0,463603597.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,NLD,847130,Export,15748555.13,63099.42,63099.42,kg,Portable automatic data processing machines (Laptops),1,249.5832,-0.966,0.253,-0.9729,-0.9729,-0.9668,420339590.47,142375658.85,0.0001,-0.0046,0,15748555.13,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202307,IND,NLD,847130,Export,581023729.5,2388826.88,2388826.88,kg,Portable automatic data processing machines (Laptops),1,243.2255,35.8938,-0.0255,36.8581,36.8581,0.363,246900850.07,224276897.7,0.0041,0.004,0,581023729.5,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,NLD,847130,Export,249680434.64,1391422.64,1391422.64,kg,Portable automatic data processing machines (Laptops),1,179.4426,-0.5703,-0.2622,-0.4175,-0.4175,-0.3337,353458627.43,298300086.39,0.0018,-0.0023,0,249680434.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,NLD,847130,Export,180131502.41,1172381.69,1172381.69,kg,Portable automatic data processing machines (Laptops),1,153.6458,-0.2786,-0.1438,-0.1574,-0.1574,-0.2709,282150906.42,284033016.29,0.0015,-0.0003,0,180131502.41,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,NLD,847130,Export,305813076.24,1248340.37,1248340.37,kg,Portable automatic data processing machines (Laptops),1,244.9757,0.6977,0.5944,0.0648,0.0648,-0.0305,336945222.18,214219517.77,0.0026,0.0011,0,305813076.24,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,NLD,847130,Export,648577741.95,2642604.32,2642604.32,kg,Portable automatic data processing machines (Laptops),1,245.4313,1.1208,0.0019,1.1169,1.1169,0.5643,245208337.76,62960020.95,0.0059,0.0033,0,648577741.95,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
